artist,genre,style
4.48730993270874,2.0092408657073975,3.0262937545776367
4.02490234375,1.7015552520751953,2.7886745929718018
4.489163875579834,1.3503793478012085,2.3671441078186035
4.207026481628418,1.6974775791168213,2.6988816261291504
3.723573923110962,1.756515622138977,2.463380813598633
3.5111451148986816,1.9535490274429321,2.3422982692718506
3.049710988998413,1.5151413679122925,2.46484637260437
2.753039598464966,1.4190785884857178,2.3706212043762207
3.5345473289489746,1.950053095817566,2.1047966480255127
2.8775136470794678,1.8957042694091797,2.0839059352874756
2.562262773513794,1.7185921669006348,1.9151002168655396
2.7732434272766113,1.6563618183135986,1.6555250883102417
3.602940082550049,1.4637997150421143,1.7844386100769043
3.1962499618530273,1.4690722227096558,2.2812981605529785
2.9652843475341797,1.2078343629837036,1.500250220298767
3.6548683643341064,1.5297520160675049,2.2575137615203857
4.0002522468566895,1.4869638681411743,2.20387601852417
2.689687728881836,1.1189535856246948,2.8156538009643555
3.1331002712249756,1.6175549030303955,1.758958339691162
2.821847677230835,1.5179851055145264,1.718026876449585
2.4767885208129883,1.2619507312774658,1.7143968343734741
2.40268611907959,1.1345707178115845,1.714409351348877
2.585759162902832,1.2850854396820068,1.633057713508606
2.7250843048095703,0.9484086632728577,1.437361717224121
2.884995937347412,1.5635627508163452,1.5383974313735962
3.246586561203003,1.3118728399276733,2.0971014499664307
2.1949594020843506,1.637444257736206,1.67839515209198
2.924722671508789,1.0796222686767578,1.3923641443252563
1.4379101991653442,0.7287082076072693,1.4506782293319702
2.833590507507324,1.2589685916900635,1.508326768875122
1.7840888500213623,1.0672792196273804,1.394478440284729
2.033853530883789,1.1463485956192017,1.8530583381652832
1.6136988401412964,0.8721873164176941,1.472191572189331
2.9117789268493652,0.9346082210540771,1.2804032564163208
1.647793173789978,1.1456629037857056,1.6798824071884155
2.3302690982818604,0.8950890898704529,1.4680020809173584
2.6731770038604736,0.9848176836967468,1.4211339950561523
1.945133924484253,0.9335834980010986,1.4123202562332153
2.092717409133911,0.8027860522270203,1.0690279006958008
1.094861626625061,1.5870198011398315,0.9890707731246948
1.6040675640106201,1.279428482055664,1.8805006742477417
1.7661579847335815,1.4189578294754028,1.4932150840759277
1.724528193473816,0.9875460863113403,1.2042702436447144
1.941194772720337,1.0557541847229004,1.4082106351852417
1.9371991157531738,1.1497422456741333,1.1474804878234863
1.623993158340454,1.0688987970352173,1.2718925476074219
1.9542485475540161,0.8646644949913025,1.6078554391860962
1.8194555044174194,0.6895549297332764,1.3187416791915894
1.534273624420166,1.208461880683899,0.9012753963470459
1.8360638618469238,1.0167157649993896,1.2595019340515137
2.1914069652557373,1.1421003341674805,1.192718744277954
1.5232046842575073,1.5183906555175781,0.9537352323532104
1.879012107849121,1.0376657247543335,0.8748209476470947
1.3139686584472656,0.8361746072769165,1.157112956047058
1.2548227310180664,0.541236937046051,0.7953341603279114
0.953101396560669,0.8560293912887573,1.0189075469970703
1.3662654161453247,1.3388440608978271,1.1490813493728638
1.6373324394226074,0.7302095293998718,0.9045705199241638
1.3120969533920288,0.9967571496963501,1.025916576385498
1.5004829168319702,0.8941320180892944,2.2109591960906982
0.9253640174865723,0.8267843127250671,0.8822020292282104
1.3408043384552002,0.8667250871658325,0.8014655113220215
1.1089969873428345,0.6786589026451111,1.056775689125061
1.6267353296279907,1.010828971862793,1.1726787090301514
1.125879168510437,0.8347150683403015,0.7374747395515442
0.966812014579773,0.4866054058074951,0.9377632141113281
0.7825688719749451,0.7601284980773926,1.080775260925293
0.6063141226768494,0.8109369874000549,0.7977055311203003
0.8715205192565918,0.9225866794586182,0.9867297410964966
1.1185752153396606,0.7724667191505432,1.1443439722061157
0.8832694292068481,0.7375850677490234,1.0063434839248657
1.2126541137695312,0.9025817513465881,1.2572332620620728
0.9716293811798096,1.0873346328735352,0.7432282567024231
1.204512357711792,0.6760379672050476,0.6380931735038757
0.9254242181777954,0.6867416501045227,0.8449466228485107
0.561896800994873,0.7298691272735596,0.6867620944976807
1.2545132637023926,0.6829168200492859,0.8035312294960022
1.4999457597732544,0.709038257598877,0.7390840649604797
0.7013508677482605,0.3986368775367737,0.9009667038917542
0.4797603487968445,0.5076174736022949,0.8235834836959839
0.48375704884529114,0.5923824906349182,0.6856054663658142
0.725287914276123,0.7724098563194275,0.9689559936523438
1.0127317905426025,0.5138169527053833,0.8406421542167664
0.9860404133796692,0.8727046251296997,0.8071259260177612
0.4490208923816681,0.6425234079360962,1.378829002380371
1.0538427829742432,0.940119206905365,0.8973475694656372
0.6378636360168457,0.8748604655265808,0.5933598875999451
0.4879609942436218,1.0679455995559692,0.931685745716095
1.213860273361206,0.5168421864509583,0.5781713724136353
0.3301492929458618,0.40380528569221497,0.5161760449409485
0.7061407566070557,0.4751656949520111,0.46189984679222107
0.30219170451164246,0.4908539056777954,1.3974647521972656
0.4830484688282013,0.6690183281898499,0.7423729300498962
0.40118902921676636,0.5410224199295044,0.41126522421836853
0.37283405661582947,0.7184703350067139,0.6533007025718689
0.8171923756599426,0.39463311433792114,0.6437792181968689
