artist,genre,style
5.082159996032715,1.8213080167770386,2.855602502822876
4.279848575592041,2.1192119121551514,2.7828378677368164
4.012503147125244,1.5322885513305664,2.991713762283325
4.188137531280518,1.7935127019882202,2.6590750217437744
4.238526344299316,1.913345217704773,2.709827423095703
4.4569244384765625,2.257239818572998,2.628970146179199
3.8908956050872803,1.5408114194869995,2.106962203979492
4.069590091705322,1.70357084274292,2.1229987144470215
4.4505696296691895,1.445935845375061,2.4859189987182617
3.9995737075805664,1.8067822456359863,2.447305202484131
3.581875801086426,1.9618098735809326,2.48423433303833
3.3059589862823486,1.521769642829895,1.8907921314239502
3.664660930633545,1.2438280582427979,2.4769086837768555
4.059483051300049,1.7357690334320068,2.1235616207122803
3.8169972896575928,1.2968298196792603,2.3708138465881348
3.6575512886047363,1.4071279764175415,2.11580228805542
3.3158633708953857,1.3797168731689453,2.0120675563812256
3.5923120975494385,1.700942873954773,2.1433963775634766
2.599379301071167,1.2944332361221313,1.639818549156189
3.7409255504608154,1.3338240385055542,1.4384747743606567
3.7906923294067383,0.9954056143760681,1.7315938472747803
3.7651920318603516,1.1217319965362549,1.5945900678634644
2.774775743484497,1.3463597297668457,1.8258662223815918
2.3843069076538086,1.3224661350250244,1.7126185894012451
2.256866455078125,1.2200126647949219,1.275509238243103
2.9632833003997803,1.2038512229919434,1.8488481044769287
2.848219156265259,1.285095453262329,1.7606819868087769
1.8046354055404663,1.227674126625061,1.5100997686386108
2.434417724609375,0.9787108302116394,1.8938536643981934
2.2257184982299805,1.274163007736206,2.064077377319336
1.862356185913086,0.8514906167984009,1.5424851179122925
2.8885631561279297,1.0167356729507446,1.6188522577285767
3.043854236602783,1.0515978336334229,2.6539642810821533
2.619641065597534,1.2809046506881714,1.5054980516433716
2.2272984981536865,1.373454213142395,1.386638879776001
3.382091999053955,1.1340917348861694,1.1239159107208252
2.9893734455108643,0.9439741969108582,1.6071979999542236
2.9723410606384277,0.906291663646698,1.693638563156128
1.5956729650497437,0.8200643062591553,1.8948489427566528
2.6433606147766113,1.1265290975570679,1.748222827911377
2.769839286804199,1.203863263130188,1.457379937171936
2.4389238357543945,0.808777391910553,1.6594716310501099
3.2564175128936768,1.286433458328247,1.5312480926513672
2.148181438446045,0.9004331231117249,2.0493552684783936
1.7569491863250732,1.1521410942077637,1.626355528831482
2.557779550552368,1.028411865234375,1.2865211963653564
3.119680881500244,1.6058685779571533,1.342995524406433
2.240326166152954,0.8246972560882568,1.4278770685195923
1.8989912271499634,0.8596104979515076,0.9178241491317749
2.7178149223327637,0.8240861296653748,1.7812488079071045
2.1563613414764404,0.8900829553604126,1.387580156326294
3.1947357654571533,1.0309247970581055,2.3213024139404297
1.4682377576828003,0.7396807074546814,0.8990055322647095
2.2135488986968994,1.078762412071228,1.1646405458450317
2.0829551219940186,0.8782228231430054,0.8892250657081604
1.7539526224136353,0.6896424889564514,1.966904640197754
3.281576156616211,1.269944667816162,1.1778593063354492
1.6298106908798218,1.2285915613174438,1.5916154384613037
1.0904937982559204,1.2553727626800537,0.7595354318618774
2.3751420974731445,0.6659374833106995,1.0969104766845703
1.839282512664795,0.7531260251998901,1.3750430345535278
0.8596553802490234,1.093186855316162,0.8736981153488159
1.3694356679916382,0.7432960271835327,0.7975450754165649
1.884901762008667,0.9031885862350464,1.807890772819519
2.108856439590454,0.9220131635665894,1.4784115552902222
1.5925557613372803,0.6710246205329895,0.9344773888587952
1.4679195880889893,0.847038984298706,0.6955558657646179
0.8594567179679871,0.5764673352241516,0.783917248249054
1.3305058479309082,0.74233478307724,1.0453832149505615
2.0385148525238037,0.6127800345420837,1.130880355834961
1.3221404552459717,0.6420971751213074,1.0572528839111328
1.73249351978302,1.0151811838150024,1.5360379219055176
1.6957274675369263,0.6023330688476562,0.9276312589645386
2.35882568359375,0.7845522165298462,1.2308032512664795
1.4343479871749878,0.7119890451431274,0.6679704785346985
1.809698462486267,1.0674703121185303,1.2076023817062378
3.0981900691986084,0.6748542189598083,1.0435892343521118
2.065364122390747,1.4995810985565186,0.8853388428688049
1.4772355556488037,1.129204273223877,0.49471938610076904
1.4978231191635132,0.760037899017334,0.7261892557144165
1.8165875673294067,0.7189851403236389,0.8710691928863525
1.4478449821472168,0.6700335741043091,1.133794903755188
1.5745617151260376,0.9760792851448059,1.2963488101959229
0.8320354223251343,0.42699378728866577,0.6892518401145935
0.9448355436325073,0.5387704968452454,1.650849461555481
1.280645489692688,0.46094948053359985,0.7501481175422668
1.2874220609664917,0.4012182652950287,0.8055214881896973
0.9739619493484497,1.033264398574829,0.812531054019928
1.6308844089508057,0.811608612537384,0.9539404511451721
1.0630310773849487,0.9816960096359253,0.7822813391685486
0.2676163613796234,0.7047080397605896,0.7877725958824158
0.5876986980438232,0.4521738886833191,0.5295282006263733
0.9064643979072571,0.4384501576423645,1.4947705268859863
1.2634925842285156,0.45425423979759216,0.7041774392127991
2.048920154571533,0.8114820718765259,1.1525715589523315
1.1962780952453613,0.9878771305084229,0.9196497797966003
